Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,4815,4,4801,63,6.55,6.24,0.023437
5,4615,54,4519,58,2.12,0.0,0.034062
10,4551,53,4519,84,0.71,0.0,0.030937
15,4530,46,4519,94,0.24,0.0,0.029843
20,4520,39,4519,99,0.02,0.0,0.026718
25,4519,41,4519,100,0.0,0.0,0.027812
30,4519,41,4519,100,0.0,0.0,0.027656
35,4519,44,4519,99,0.0,0.0,0.0275
40,4520,45,4519,99,0.02,0.0,0.028281
45,4519,56,4519,100,0.0,0.0,0.029687
50,4523,66,4519,93,0.09,0.0,0.032812
55,4524,74,4519,87,0.11,0.0,0.034531
60,4527,70,4519,86,0.18,0.0,0.033437
65,4536,79,4519,70,0.38,0.0,0.036093
70,4544,93,4519,58,0.55,0.0,0.039218
75,4561,79,4519,54,0.93,0.0,0.03625
80,4568,83,4519,42,1.08,0.0,0.037968
85,4578,85,4519,36,1.31,0.0,0.03875
90,4596,96,4519,30,1.7,0.0,0.041406
95,4594,84,4519,30,1.66,0.0,0.039062
100,4605,85,4519,21,1.9,0.0,0.03875
