Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3292,14,3258,47,9.66,8.53,0.104062
5,3223,43,3002,2,7.36,0.0,0.134375
10,3169,68,3002,7,5.56,0.0,0.146875
15,3112,104,3002,24,3.66,0.0,0.170781
20,3088,110,3002,30,2.86,0.0,0.176562
25,3047,152,3002,40,1.5,0.0,0.219375
30,3050,146,3002,40,1.6,0.0,0.204687
35,3077,147,3002,29,2.5,0.0,0.206718
40,3121,137,3002,14,3.96,0.0,0.2075
45,3210,94,3002,2,6.93,0.0,0.171406
50,3297,53,3031,1,9.83,0.97,0.131406
55,3363,38,3136,1,12.03,4.46,0.120625
60,3399,17,3150,1,13.22,4.93,0.100312
65,3402,9,3003,1,13.32,0.03,0.100468
70,3424,4,3109,1,14.06,3.56,0.092656
75,3441,3,3260,1,14.62,8.59,0.089375
80,3453,0,3225,1,15.02,7.43,0.086406
85,3438,0,3254,2,14.52,8.39,0.089375
90,3438,0,3260,1,14.52,8.59,0.086718
95,3449,0,3201,1,14.89,6.63,0.086718
100,3463,0,3313,1,15.36,10.36,0.088125
