Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,6949,9,6949,87,0.86,0.86,0.035
5,6945,15,6898,3,0.8,0.12,0.037031
10,6940,22,6890,3,0.73,0.0,0.037968
15,6931,37,6890,8,0.6,0.0,0.043906
20,6919,59,6890,10,0.42,0.0,0.051406
25,6913,77,6890,20,0.33,0.0,0.057656
30,6913,80,6890,18,0.33,0.0,0.060156
35,6915,86,6890,15,0.36,0.0,0.062031
40,6932,84,6890,9,0.61,0.0,0.062031
45,6947,58,6890,7,0.83,0.0,0.05375
50,6967,47,6890,3,1.12,0.0,0.050625
55,6996,30,6890,1,1.54,0.0,0.045156
60,7035,21,6898,1,2.1,0.12,0.042343
65,7047,16,6923,1,2.28,0.48,0.040781
70,7073,14,6950,3,2.66,0.87,0.040312
75,7087,10,6949,1,2.86,0.86,0.037968
80,7095,3,6929,1,2.98,0.57,0.036718
85,7126,4,6950,2,3.43,0.87,0.036875
90,7130,3,6956,1,3.48,0.96,0.036406
95,7171,7,6950,1,4.08,0.87,0.037187
100,7157,6,6962,1,3.88,1.04,0.037812
