Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,1213,8,1207,25,5.48,4.96,0.231406
5,1211,12,1205,2,5.3,4.78,0.239375
10,1213,16,1205,6,5.48,4.78,0.245468
15,1209,28,1176,1,5.13,2.26,0.27125
20,1209,37,1173,1,5.13,2.0,0.295625
25,1206,55,1166,3,4.87,1.39,0.333281
30,1204,71,1166,2,4.7,1.39,0.366875
35,1208,75,1150,1,5.04,0.0,0.377968
40,1217,47,1155,1,5.83,0.43,0.327656
45,1223,28,1185,1,6.35,3.04,0.278281
50,1232,14,1171,1,7.13,1.83,0.247656
55,1238,6,1211,1,7.65,5.3,0.232343
60,1242,2,1213,2,8.0,5.48,0.223281
65,1244,1,1205,1,8.17,4.78,0.222187
70,1246,1,1217,1,8.35,5.83,0.220937
75,1245,1,1223,1,8.26,6.35,0.224687
80,1246,0,1217,1,8.35,5.83,0.226562
85,1245,0,1217,1,8.26,5.83,0.220156
90,1249,0,1231,4,8.61,7.04,0.219218
95,1249,0,1217,2,8.61,5.83,0.218593
100,1250,0,1225,1,8.7,6.52,0.219062
