Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,6957,18,6939,68,1.43,1.17,0.035312
5,6923,51,6875,2,0.93,0.23,0.044375
10,6907,68,6859,1,0.7,0.0,0.049531
15,6892,82,6859,12,0.48,0.0,0.054062
20,6889,82,6859,16,0.44,0.0,0.055156
25,6881,106,6859,26,0.32,0.0,0.063125
30,6882,108,6859,33,0.34,0.0,0.064218
35,6886,117,6859,17,0.39,0.0,0.066718
40,6890,130,6859,18,0.45,0.0,0.071875
45,6914,111,6859,14,0.8,0.0,0.065625
50,6950,114,6859,3,1.33,0.0,0.066562
55,7014,89,6875,1,2.26,0.23,0.059375
60,7068,77,6889,1,3.05,0.44,0.056875
65,7139,62,6865,1,4.08,0.09,0.051406
70,7164,58,6951,1,4.45,1.34,0.050312
75,7240,42,6998,1,5.55,2.03,0.044687
80,7274,37,6911,1,6.05,0.76,0.04375
85,7298,26,6997,1,6.4,2.01,0.041093
90,7332,29,6988,1,6.9,1.88,0.041718
95,7345,13,7029,1,7.09,2.48,0.036718
100,7378,14,7088,1,7.57,3.34,0.036562
