Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,2241,19,2176,11,6.01,2.93,0.323125
5,2237,28,2139,2,5.82,1.18,0.347812
10,2235,30,2139,1,5.72,1.18,0.355468
15,2225,45,2147,3,5.25,1.56,0.39375
20,2224,61,2137,1,5.2,1.09,0.437968
25,2224,88,2134,1,5.2,0.95,0.518281
30,2221,118,2124,1,5.06,0.47,0.592187
35,2244,103,2124,1,6.15,0.47,0.548906
40,2281,60,2166,1,7.9,2.46,0.438593
45,2322,32,2195,2,9.84,3.83,0.380156
50,2341,12,2195,1,10.74,3.83,0.312187
55,2363,7,2208,1,11.78,4.45,0.297343
60,2362,3,2221,2,11.73,5.06,0.287968
65,2374,1,2251,8,12.3,6.48,0.284218
70,2383,0,2238,1,12.72,5.87,0.281562
75,2392,0,2228,1,13.15,5.39,0.28125
80,2390,0,2245,1,13.06,6.2,0.279062
85,2400,0,2240,1,13.53,5.96,0.282187
90,2398,0,2238,1,13.43,5.87,0.280937
95,2402,0,2264,1,13.62,7.1,0.279531
100,2410,0,2221,1,14.0,5.06,0.282187
