Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,6973,16,6951,58,1.06,0.74,0.042187
5,6959,28,6900,1,0.86,0.0,0.046718
10,6950,35,6900,6,0.72,0.0,0.048906
15,6948,57,6900,18,0.7,0.0,0.05875
20,6935,64,6900,30,0.51,0.0,0.062343
25,6926,85,6900,47,0.38,0.0,0.072812
30,6922,97,6900,61,0.32,0.0,0.078125
35,6923,118,6900,58,0.33,0.0,0.087812
40,6933,101,6900,45,0.48,0.0,0.0825
45,6947,112,6900,29,0.68,0.0,0.087187
50,6982,113,6900,9,1.19,0.0,0.088906
55,7002,106,6900,9,1.48,0.0,0.087187
60,7055,105,6900,2,2.25,0.0,0.0875
65,7095,79,6900,1,2.83,0.0,0.076875
70,7158,74,6912,2,3.74,0.17,0.075625
75,7203,62,6900,1,4.39,0.0,0.069843
80,7268,46,7004,1,5.33,1.51,0.063437
85,7272,47,6983,1,5.39,1.2,0.065312
90,7322,34,7010,1,6.12,1.59,0.058906
95,7323,32,7031,1,6.13,1.9,0.05875
100,7321,43,7008,1,6.1,1.57,0.063906
