Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3634,11,3568,49,4.34,2.44,0.117656
5,3647,19,3568,36,4.71,2.44,0.12625
10,3628,36,3483,1,4.16,0.0,0.140312
15,3626,42,3483,4,4.11,0.0,0.148125
20,3581,73,3483,16,2.81,0.0,0.186562
25,3572,98,3483,28,2.56,0.0,0.2225
30,3561,104,3483,30,2.24,0.0,0.236093
35,3577,103,3483,22,2.7,0.0,0.240781
40,3623,88,3483,7,4.02,0.0,0.227187
45,3684,38,3483,2,5.77,0.0,0.168593
50,3710,18,3483,1,6.52,0.0,0.145781
55,3720,9,3603,1,6.8,3.45,0.137187
60,3726,4,3568,1,6.98,2.44,0.131875
65,3732,1,3564,1,7.15,2.33,0.13
70,3738,0,3673,1,7.32,5.46,0.129687
75,3736,0,3673,2,7.26,5.46,0.132343
80,3736,0,3668,1,7.26,5.31,0.132656
85,3744,0,3722,1,7.49,6.86,0.132812
90,3738,0,3673,2,7.32,5.46,0.133593
95,3743,0,3673,1,7.46,5.46,0.133906
100,3742,0,3724,2,7.44,6.92,0.133906
