Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3209,8,3157,32,3.02,1.35,0.111718
5,3201,20,3115,1,2.76,0.0,0.123593
10,3200,23,3115,2,2.73,0.0,0.127656
15,3193,33,3115,10,2.5,0.0,0.137968
20,3181,54,3115,18,2.12,0.0,0.158906
25,3182,64,3115,18,2.15,0.0,0.175468
30,3175,70,3115,24,1.93,0.0,0.179687
35,3173,78,3115,15,1.86,0.0,0.188437
40,3193,63,3115,4,2.5,0.0,0.176093
45,3244,32,3124,1,4.14,0.29,0.1475
50,3251,16,3115,1,4.37,0.0,0.130312
55,3271,7,3157,2,5.01,1.35,0.122031
60,3280,3,3154,1,5.3,1.25,0.116875
65,3296,2,3157,3,5.81,1.35,0.116875
70,3311,1,3166,13,6.29,1.64,0.11625
75,3288,0,3166,8,5.55,1.64,0.115625
80,3294,0,3157,1,5.75,1.35,0.116406
85,3317,0,3157,1,6.48,1.35,0.117187
90,3310,0,3210,29,6.26,3.05,0.116875
95,3299,0,3166,2,5.91,1.64,0.119843
100,3305,0,3204,2,6.1,2.86,0.127656
