Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,1035,11,1034,30,2.58,2.48,0.221093
5,1035,19,1027,1,2.58,1.78,0.234062
10,1035,22,1024,1,2.58,1.49,0.241562
15,1034,29,1024,3,2.48,1.49,0.253906
20,1034,30,1009,1,2.48,0.0,0.259375
25,1033,47,1017,2,2.38,0.79,0.291093
30,1033,49,1016,1,2.38,0.69,0.297812
35,1036,42,1011,1,2.68,0.2,0.285156
40,1039,23,1034,6,2.97,2.48,0.249062
45,1043,13,1029,1,3.37,1.98,0.230468
50,1046,5,1024,1,3.67,1.49,0.216718
55,1049,2,1028,1,3.96,1.88,0.21125
60,1048,1,1037,20,3.87,2.78,0.20875
65,1049,0,1037,17,3.96,2.78,0.207656
70,1050,0,1037,20,4.06,2.78,0.220468
75,1051,0,1037,15,4.16,2.78,0.209218
80,1052,0,1037,13,4.26,2.78,0.206875
85,1052,0,1037,14,4.26,2.78,0.207656
90,1053,0,1037,15,4.36,2.78,0.207187
95,1055,0,1035,1,4.56,2.58,0.207968
100,1055,0,1037,10,4.56,2.78,0.207187
