Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,8250,6,8249,92,1.63,1.61,0.031718
5,8224,20,8118,16,1.31,0.0,0.037031
10,8195,39,8118,34,0.95,0.0,0.043437
15,8163,53,8118,55,0.55,0.0,0.047656
20,8150,65,8118,66,0.39,0.0,0.051875
25,8139,64,8118,74,0.26,0.0,0.052968
30,8130,76,8118,85,0.15,0.0,0.057968
35,8135,84,8118,75,0.21,0.0,0.062187
40,8140,86,8118,68,0.27,0.0,0.065
45,8150,90,8118,54,0.39,0.0,0.067656
50,8162,101,8118,42,0.54,0.0,0.072968
55,8190,83,8118,24,0.89,0.0,0.067968
60,8215,88,8118,9,1.19,0.0,0.069531
65,8248,81,8118,6,1.6,0.0,0.068437
70,8267,73,8118,2,1.84,0.0,0.065468
75,8298,52,8118,5,2.22,0.0,0.057812
80,8320,58,8154,2,2.49,0.44,0.060312
85,8331,56,8160,3,2.62,0.52,0.060781
90,8360,46,8118,2,2.98,0.0,0.056875
95,8387,40,8197,2,3.31,0.97,0.055312
100,8412,48,8154,1,3.62,0.44,0.0575
