Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,1123,11,1118,25,3.89,3.42,0.218906
5,1123,14,1118,25,3.89,3.42,0.226562
10,1122,20,1118,35,3.79,3.42,0.241718
15,1122,28,1099,1,3.79,1.67,0.266406
20,1119,38,1083,2,3.52,0.19,0.272968
25,1115,69,1082,2,3.15,0.09,0.334375
30,1115,87,1083,5,3.15,0.19,0.370156
35,1121,75,1082,1,3.7,0.09,0.348281
40,1132,47,1083,1,4.72,0.19,0.301718
45,1139,21,1107,2,5.37,2.41,0.249531
50,1145,7,1118,4,5.92,3.42,0.219375
55,1151,2,1118,5,6.48,3.42,0.209531
60,1154,1,1118,1,6.75,3.42,0.206093
65,1154,1,1118,2,6.75,3.42,0.20625
70,1155,0,1118,2,6.85,3.42,0.204531
75,1158,0,1137,2,7.12,5.18,0.206562
80,1157,0,1137,1,7.03,5.18,0.204843
85,1155,0,1118,1,6.85,3.42,0.20375
90,1157,0,1137,5,7.03,5.18,0.205156
95,1163,0,1137,1,7.59,5.18,0.205312
100,1159,0,1140,2,7.22,5.46,0.204687
