Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,7964,23,7617,15,4.94,0.37,0.127343
5,7914,39,7589,4,4.28,0.0,0.142656
10,7845,54,7589,13,3.37,0.0,0.171718
15,7796,70,7589,20,2.73,0.0,0.190625
20,7748,87,7589,34,2.1,0.0,0.19625
25,7722,117,7589,29,1.75,0.0,0.228125
30,7723,128,7589,29,1.77,0.0,0.240781
35,7719,166,7589,23,1.71,0.0,0.280625
40,7805,156,7589,5,2.85,0.0,0.269687
45,7914,141,7589,3,4.28,0.0,0.254218
50,8081,108,7690,1,6.48,1.33,0.233281
55,8210,91,7778,1,8.18,2.49,0.202656
60,8356,65,7777,1,10.11,2.48,0.176718
65,8491,50,7702,1,11.89,1.49,0.161875
70,8541,29,7967,1,12.54,4.98,0.138906
75,8606,20,7977,1,13.4,5.11,0.130937
80,8646,6,7913,1,13.93,4.27,0.115468
85,8641,10,8367,1,13.86,10.25,0.120625
90,8680,3,8230,1,14.38,8.45,0.113437
95,8689,0,8498,1,14.49,11.98,0.109843
100,8704,1,8418,1,14.69,10.92,0.110781
