Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,4368,3,4364,50,5.71,5.61,0.08875
5,4356,51,4150,1,5.42,0.44,0.125937
10,4325,87,4132,4,4.67,0.0,0.156718
15,4292,101,4132,4,3.87,0.0,0.172812
20,4257,108,4132,13,3.03,0.0,0.177031
25,4197,155,4132,27,1.57,0.0,0.218906
30,4184,156,4132,37,1.26,0.0,0.222812
35,4177,172,4132,40,1.09,0.0,0.238906
40,4203,158,4132,17,1.72,0.0,0.229843
45,4286,95,4132,4,3.73,0.0,0.177187
50,4322,67,4150,3,4.6,0.44,0.154062
55,4341,39,4132,1,5.06,0.0,0.130156
60,4361,15,4137,1,5.54,0.12,0.108281
65,4368,10,4254,1,5.71,2.95,0.104687
70,4369,7,4167,1,5.74,0.85,0.102656
75,4374,4,4319,1,5.86,4.53,0.100781
80,4374,3,4366,1,5.86,5.66,0.1
85,4373,1,4338,1,5.83,4.99,0.098593
90,4378,0,4312,1,5.95,4.36,0.098593
95,4379,0,4364,1,5.98,5.61,0.108437
100,4379,0,4368,1,5.98,5.71,0.104843
