Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,6947,13,6930,30,1.28,1.04,0.034218
5,6932,39,6903,14,1.06,0.64,0.042031
10,6918,53,6859,3,0.86,0.0,0.046406
15,6910,69,6859,4,0.74,0.0,0.051406
20,6900,80,6859,15,0.6,0.0,0.055312
25,6900,89,6859,18,0.6,0.0,0.05875
30,6896,93,6859,26,0.54,0.0,0.060625
35,6895,100,6859,26,0.52,0.0,0.062343
40,6909,97,6859,14,0.73,0.0,0.061718
45,6936,72,6859,4,1.12,0.0,0.054531
50,6955,74,6859,5,1.4,0.0,0.055937
55,7008,58,6859,1,2.17,0.0,0.050625
60,7026,40,6865,1,2.43,0.09,0.045
65,7068,25,6939,14,3.05,1.17,0.040625
70,7097,17,6939,10,3.47,1.17,0.038125
75,7122,19,6939,5,3.83,1.17,0.038906
80,7141,18,6923,1,4.11,0.93,0.037812
85,7119,8,6939,7,3.79,1.17,0.035312
90,7159,13,6939,2,4.37,1.17,0.037343
95,7159,7,6939,5,4.37,1.17,0.035625
100,7175,7,6939,2,4.61,1.17,0.034218
