Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,9391,3,9356,88,0.72,0.34,0.116562
5,9354,12,9324,15,0.32,0.0,0.1275
10,9345,24,9324,34,0.23,0.0,0.145312
15,9338,36,9324,54,0.15,0.0,0.162343
20,9338,36,9324,54,0.15,0.0,0.175
25,9341,34,9324,46,0.18,0.0,0.158906
30,9340,39,9324,47,0.17,0.0,0.165
35,9346,33,9324,27,0.24,0.0,0.157812
40,9353,24,9324,9,0.31,0.0,0.145781
45,9357,17,9324,4,0.35,0.0,0.137187
50,9365,12,9324,1,0.44,0.0,0.1325
55,9380,11,9356,70,0.6,0.34,0.131406
60,9402,11,9356,67,0.84,0.34,0.131718
65,9400,6,9356,61,0.82,0.34,0.126875
70,9413,3,9356,56,0.95,0.34,0.125
75,9424,1,9356,57,1.07,0.34,0.122187
80,9415,1,9356,54,0.98,0.34,0.122031
85,9431,1,9356,49,1.15,0.34,0.135312
90,9412,0,9356,47,0.94,0.34,0.121875
95,9402,1,9356,40,0.84,0.34,0.125156
100,9434,0,9356,35,1.18,0.34,0.122656
