Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3127,16,3058,22,9.68,7.26,0.131718
5,3130,27,2871,1,9.79,0.7,0.139218
10,3116,40,2851,2,9.29,0.0,0.138593
15,3102,51,2851,2,8.8,0.0,0.140312
20,3057,77,2851,5,7.23,0.0,0.164687
25,3041,95,2851,6,6.66,0.0,0.190625
30,2993,143,2851,14,4.98,0.0,0.230468
35,3056,116,2851,3,7.19,0.0,0.206406
40,3116,86,2851,1,9.29,0.0,0.174218
45,3164,46,2924,1,10.98,2.56,0.139843
50,3196,25,2873,1,12.1,0.77,0.123437
55,3232,8,3032,1,13.36,6.35,0.103125
60,3243,3,3143,1,13.75,10.24,0.117656
65,3253,3,3095,1,14.1,8.56,0.101875
70,3265,1,3147,1,14.52,10.38,0.098281
75,3268,0,3149,1,14.63,10.45,0.095781
80,3271,0,3147,2,14.73,10.38,0.096406
85,3274,0,3199,13,14.84,12.21,0.105468
90,3281,0,3146,1,15.08,10.35,0.099531
95,3275,0,3191,1,14.87,11.93,0.104218
100,3286,0,3199,15,15.26,12.21,0.100468
