Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3768,3,3760,54,1.95,1.73,0.01875
5,3706,43,3696,84,0.27,0.0,0.026562
10,3696,41,3696,97,0.0,0.0,0.025156
15,3696,37,3696,100,0.0,0.0,0.023906
20,3696,28,3696,100,0.0,0.0,0.0225
25,3696,33,3696,100,0.0,0.0,0.024218
30,3696,36,3696,100,0.0,0.0,0.024062
35,3696,41,3696,100,0.0,0.0,0.025937
40,3696,53,3696,99,0.0,0.0,0.027656
45,3696,52,3696,97,0.0,0.0,0.028125
50,3699,72,3696,84,0.08,0.0,0.033437
55,3710,63,3696,61,0.38,0.0,0.034531
60,3712,76,3696,53,0.43,0.0,0.038906
65,3723,70,3696,44,0.73,0.0,0.032343
70,3739,52,3696,23,1.16,0.0,0.028593
75,3751,39,3696,13,1.49,0.0,0.027031
80,3761,26,3696,8,1.76,0.0,0.023906
85,3764,20,3696,6,1.84,0.0,0.02375
90,3768,19,3696,1,1.95,0.0,0.023125
95,3769,13,3696,1,1.98,0.0,0.022656
100,3770,12,3696,2,2.0,0.0,0.021562
