Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,7674,11,7671,87,0.04,0.0,0.030781
5,7673,18,7671,86,0.03,0.0,0.033437
10,7674,20,7671,89,0.04,0.0,0.033906
15,7672,24,7671,91,0.01,0.0,0.034687
20,7671,30,7671,96,0.0,0.0,0.037812
25,7671,39,7671,97,0.0,0.0,0.039843
30,7671,41,7671,96,0.0,0.0,0.040781
35,7673,58,7671,90,0.03,0.0,0.047968
40,7675,80,7671,68,0.05,0.0,0.059375
45,7688,100,7671,35,0.22,0.0,0.060937
50,7709,68,7671,12,0.5,0.0,0.049218
55,7727,85,7671,7,0.73,0.0,0.054375
60,7765,67,7671,4,1.23,0.0,0.05
65,7800,63,7671,1,1.68,0.0,0.048281
70,7831,57,7697,1,2.09,0.34,0.047187
75,7875,52,7690,1,2.66,0.25,0.045781
80,7893,39,7697,3,2.89,0.34,0.042031
85,7919,36,7715,1,3.23,0.57,0.04125
90,7928,36,7741,1,3.35,0.91,0.040468
95,7954,32,7686,1,3.69,0.2,0.04
100,7989,37,7671,1,4.15,0.0,0.041562
