Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,4110,4,4036,36,1.83,0.0,0.02
5,4099,11,4036,46,1.56,0.0,0.02
10,4072,18,4036,69,0.89,0.0,0.0225
15,4050,31,4036,86,0.35,0.0,0.02375
20,4036,35,4036,99,0.0,0.0,0.024218
25,4038,35,4036,98,0.05,0.0,0.023281
30,4036,37,4036,99,0.0,0.0,0.024843
35,4036,43,4036,100,0.0,0.0,0.025156
40,4037,50,4036,98,0.02,0.0,0.026875
45,4038,52,4036,95,0.05,0.0,0.026562
50,4042,59,4036,87,0.15,0.0,0.028906
55,4061,67,4036,57,0.62,0.0,0.029531
60,4084,61,4036,30,1.19,0.0,0.030468
65,4093,56,4036,33,1.41,0.0,0.028906
70,4102,70,4036,21,1.64,0.0,0.031406
75,4125,42,4036,12,2.21,0.0,0.026406
80,4123,37,4036,15,2.16,0.0,0.024531
85,4137,41,4036,10,2.5,0.0,0.026406
90,4157,22,4036,7,3.0,0.0,0.022031
95,4157,26,4036,6,3.0,0.0,0.023906
100,4165,19,4036,4,3.2,0.0,0.021718
