Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3359,6,3346,70,0.39,0.0,0.018593
5,3357,9,3346,74,0.33,0.0,0.020625
10,3355,15,3346,77,0.27,0.0,0.019531
15,3352,23,3346,83,0.18,0.0,0.021093
20,3347,29,3346,92,0.03,0.0,0.0225
25,3346,30,3346,93,0.0,0.0,0.022187
30,3346,34,3346,96,0.0,0.0,0.023593
35,3346,50,3346,96,0.0,0.0,0.025937
40,3348,55,3346,91,0.06,0.0,0.0275
45,3354,56,3346,78,0.24,0.0,0.0275
50,3358,71,3346,64,0.36,0.0,0.030781
55,3375,60,3346,46,0.87,0.0,0.029062
60,3398,64,3346,32,1.55,0.0,0.029062
65,3416,52,3346,23,2.09,0.0,0.028281
70,3437,51,3346,18,2.72,0.0,0.027812
75,3471,46,3346,10,3.74,0.0,0.027812
80,3468,57,3346,3,3.65,0.0,0.029375
85,3486,49,3346,9,4.18,0.0,0.029531
90,3517,46,3346,4,5.11,0.0,0.027343
95,3522,41,3346,6,5.26,0.0,0.025781
100,3566,42,3346,1,6.58,0.0,0.027031
