Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,2183,10,2119,28,4.7,1.63,0.052968
5,2174,42,2090,1,4.27,0.24,0.068281
10,2154,70,2085,4,3.31,0.0,0.086562
15,2132,90,2085,10,2.25,0.0,0.094375
20,2113,108,2085,11,1.34,0.0,0.103906
25,2096,137,2085,29,0.53,0.0,0.11
30,2100,128,2085,38,0.72,0.0,0.110625
35,2101,134,2085,28,0.77,0.0,0.113437
40,2111,146,2085,14,1.25,0.0,0.120312
45,2134,125,2085,8,2.35,0.0,0.117343
50,2168,89,2085,1,3.98,0.0,0.093593
55,2194,67,2085,1,5.23,0.0,0.090468
60,2225,41,2096,1,6.71,0.53,0.074531
65,2238,24,2133,1,7.34,2.3,0.060468
70,2249,16,2168,1,7.87,3.98,0.057812
75,2249,5,2136,1,7.87,2.45,0.049531
80,2262,5,2199,1,8.49,5.47,0.049531
85,2268,4,2203,1,8.78,5.66,0.048906
90,2268,5,2159,1,8.78,3.55,0.049218
95,2278,1,2197,1,9.26,5.37,0.047812
100,2274,1,2194,1,9.06,5.23,0.047968
