Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,2286,0,2268,91,3.16,2.35,0.042656
5,2254,18,2216,34,1.71,0.0,0.051406
10,2248,21,2216,47,1.44,0.0,0.054375
15,2240,25,2216,59,1.08,0.0,0.055937
20,2231,31,2216,74,0.68,0.0,0.060156
25,2230,37,2216,77,0.63,0.0,0.062656
30,2228,35,2216,76,0.54,0.0,0.062968
35,2241,33,2216,57,1.13,0.0,0.062343
40,2245,37,2216,49,1.31,0.0,0.066093
45,2251,30,2216,42,1.58,0.0,0.062343
50,2270,25,2216,18,2.44,0.0,0.061093
55,2283,19,2216,11,3.02,0.0,0.067656
60,2286,8,2216,6,3.16,0.0,0.058125
65,2300,4,2216,3,3.79,0.0,0.052968
70,2297,1,2216,3,3.66,0.0,0.051562
75,2306,4,2216,3,4.06,0.0,0.053906
80,2315,2,2216,3,4.47,0.0,0.0525
85,2320,2,2216,2,4.69,0.0,0.052343
90,2318,1,2216,1,4.6,0.0,0.0525
95,2317,0,2243,1,4.56,1.22,0.0525
100,2318,0,2243,3,4.6,1.22,0.0525
