Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,4259,14,4247,43,1.74,1.46,0.085156
5,4245,36,4209,16,1.41,0.55,0.102656
10,4233,56,4186,3,1.12,0.0,0.116875
15,4226,56,4186,7,0.96,0.0,0.118906
20,4220,66,4186,22,0.81,0.0,0.127187
25,4208,76,4186,45,0.53,0.0,0.152187
30,4208,85,4186,50,0.53,0.0,0.158906
35,4203,97,4186,65,0.41,0.0,0.154218
40,4216,104,4186,45,0.72,0.0,0.161875
45,4245,71,4186,17,1.41,0.0,0.138281
50,4258,69,4186,8,1.72,0.0,0.140156
55,4283,31,4186,2,2.32,0.0,0.110625
60,4292,20,4186,2,2.53,0.0,0.103437
65,4299,8,4186,2,2.7,0.0,0.101718
70,4301,8,4186,1,2.75,0.0,0.097968
75,4314,1,4275,1,3.06,2.13,0.089218
80,4311,1,4231,1,2.99,1.08,0.090156
85,4313,1,4247,2,3.03,1.46,0.092031
90,4318,0,4247,1,3.15,1.46,0.091406
95,4315,0,4247,2,3.08,1.46,0.091562
100,4316,1,4247,2,3.11,1.46,0.091875
