Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3570,3,3536,47,4.36,3.36,0.094218
5,3561,7,3536,45,4.09,3.36,0.093593
10,3553,12,3421,1,3.86,0.0,0.098906
15,3549,27,3425,1,3.74,0.12,0.110781
20,3541,45,3421,1,3.51,0.0,0.1275
25,3528,48,3421,2,3.13,0.0,0.12875
30,3517,71,3421,5,2.81,0.0,0.149687
35,3537,59,3421,3,3.39,0.0,0.140312
40,3549,46,3454,3,3.74,0.96,0.128437
45,3573,27,3454,3,4.44,0.96,0.113437
50,3605,16,3532,1,5.38,3.24,0.103593
55,3630,5,3517,1,6.11,2.81,0.094531
60,3636,1,3540,2,6.28,3.48,0.091562
65,3633,1,3536,1,6.2,3.36,0.091093
70,3640,0,3549,30,6.4,3.74,0.090781
75,3662,0,3549,20,7.04,3.74,0.090625
80,3646,0,3540,2,6.58,3.48,0.090468
85,3662,0,3549,21,7.04,3.74,0.090781
90,3656,0,3540,2,6.87,3.48,0.090156
95,3664,0,3540,2,7.1,3.48,0.09125
100,3676,0,3540,2,7.45,3.48,0.090625
