Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,1217,4,1172,13,3.84,0.0,0.208593
5,1213,13,1172,16,3.5,0.0,0.221562
10,1207,19,1172,19,2.99,0.0,0.246718
15,1208,21,1172,20,3.07,0.0,0.237812
20,1201,38,1172,29,2.47,0.0,0.269531
25,1204,48,1172,22,2.73,0.0,0.290312
30,1203,49,1172,25,2.65,0.0,0.292031
35,1212,43,1172,15,3.41,0.0,0.283437
40,1222,22,1172,14,4.27,0.0,0.256093
45,1225,11,1172,16,4.52,0.0,0.223593
50,1230,2,1172,10,4.95,0.0,0.207343
55,1230,2,1172,14,4.95,0.0,0.208593
60,1229,0,1172,16,4.86,0.0,0.204531
65,1227,0,1172,17,4.69,0.0,0.204687
70,1228,0,1172,18,4.78,0.0,0.205
75,1229,0,1172,17,4.86,0.0,0.205468
80,1231,0,1172,15,5.03,0.0,0.205625
85,1227,0,1172,20,4.69,0.0,0.205937
90,1232,0,1172,11,5.12,0.0,0.206875
95,1236,0,1172,14,5.46,0.0,0.207343
100,1231,0,1172,14,5.03,0.0,0.2075
