Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,4505,1,4472,49,0.85,0.11,0.017343
5,4477,27,4467,32,0.22,0.0,0.020781
10,4472,33,4467,47,0.11,0.0,0.021562
15,4468,42,4467,76,0.02,0.0,0.022343
20,4469,45,4467,82,0.04,0.0,0.024062
25,4467,44,4467,93,0.0,0.0,0.023125
30,4467,44,4467,98,0.0,0.0,0.023437
35,4467,46,4467,97,0.0,0.0,0.024687
40,4467,56,4467,99,0.0,0.0,0.025781
45,4467,54,4467,94,0.0,0.0,0.02625
50,4470,52,4467,83,0.07,0.0,0.027187
55,4468,60,4467,86,0.02,0.0,0.026875
60,4470,55,4467,79,0.07,0.0,0.02875
65,4471,74,4467,79,0.09,0.0,0.029218
70,4478,60,4467,59,0.25,0.0,0.028125
75,4485,49,4467,46,0.4,0.0,0.025625
80,4489,41,4467,41,0.49,0.0,0.025156
85,4494,42,4467,36,0.6,0.0,0.024375
90,4500,37,4467,34,0.74,0.0,0.024531
95,4501,33,4467,24,0.76,0.0,0.022812
100,4505,24,4467,19,0.85,0.0,0.022656
