Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,2134,12,2134,100,0.0,0.0,0.045468
5,2134,12,2134,100,0.0,0.0,0.045
10,2136,13,2134,99,0.09,0.0,0.045
15,2134,15,2134,100,0.0,0.0,0.047343
20,2134,18,2134,99,0.0,0.0,0.047968
25,2134,21,2134,100,0.0,0.0,0.049375
30,2134,27,2134,99,0.0,0.0,0.052187
35,2134,36,2134,99,0.0,0.0,0.056562
40,2134,50,2134,97,0.0,0.0,0.064218
45,2139,75,2134,69,0.23,0.0,0.072656
50,2145,73,2134,39,0.52,0.0,0.084375
55,2164,59,2134,18,1.41,0.0,0.075
60,2186,28,2134,2,2.44,0.0,0.074375
65,2201,19,2134,3,3.14,0.0,0.068437
70,2212,9,2135,3,3.66,0.05,0.051875
75,2219,14,2143,1,3.98,0.42,0.054531
80,2223,7,2154,1,4.17,0.94,0.052343
85,2238,8,2154,1,4.87,0.94,0.056093
90,2234,4,2154,2,4.69,0.94,0.060625
95,2252,3,2154,1,5.53,0.94,0.051718
100,2243,1,2177,5,5.11,2.01,0.053281
