Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,7090,11,7087,78,0.04,0.0,0.112968
5,7088,13,7087,85,0.01,0.0,0.11625
10,7088,16,7087,79,0.01,0.0,0.118125
15,7090,24,7087,79,0.04,0.0,0.126718
20,7089,27,7087,88,0.03,0.0,0.131718
25,7089,37,7087,87,0.03,0.0,0.142656
30,7093,40,7087,74,0.08,0.0,0.148125
35,7106,56,7087,50,0.27,0.0,0.166406
40,7144,54,7087,24,0.8,0.0,0.166875
45,7211,39,7087,7,1.75,0.0,0.151718
50,7302,22,7087,5,3.03,0.0,0.134062
55,7363,15,7087,1,3.89,0.0,0.127656
60,7446,11,7101,1,5.07,0.2,0.122656
65,7486,6,7124,1,5.63,0.52,0.118906
70,7509,4,7130,1,5.95,0.61,0.115781
75,7571,2,7133,1,6.83,0.65,0.11375
80,7600,1,7133,1,7.24,0.65,0.113906
85,7658,1,7156,1,8.06,0.97,0.113437
90,7687,0,7156,1,8.47,0.97,0.113437
95,7754,0,7275,1,9.41,2.65,0.111562
100,7823,1,7400,1,10.39,4.42,0.11375
