Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,7065,2,7065,100,0.0,0.0,0.027343
5,7065,3,7065,100,0.0,0.0,0.027812
10,7065,2,7065,100,0.0,0.0,0.027968
15,7065,3,7065,100,0.0,0.0,0.0275
20,7065,3,7065,100,0.0,0.0,0.028437
25,7065,5,7065,100,0.0,0.0,0.028437
30,7065,5,7065,100,0.0,0.0,0.029687
35,7065,6,7065,100,0.0,0.0,0.03
40,7065,11,7065,100,0.0,0.0,0.032968
45,7065,12,7065,97,0.0,0.0,0.034375
50,7066,14,7065,91,0.01,0.0,0.036093
55,7066,19,7065,87,0.01,0.0,0.0375
60,7070,17,7065,67,0.07,0.0,0.038593
65,7073,10,7065,55,0.11,0.0,0.0375
70,7076,7,7065,37,0.16,0.0,0.037031
75,7081,7,7065,28,0.23,0.0,0.037187
80,7087,4,7065,23,0.31,0.0,0.037343
85,7086,5,7065,21,0.3,0.0,0.038125
90,7094,4,7065,20,0.41,0.0,0.038437
95,7085,1,7065,12,0.28,0.0,0.036875
100,7095,1,7065,5,0.42,0.0,0.037968
