Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3324,3,3224,12,5.22,2.06,0.087656
5,3311,10,3224,21,4.81,2.06,0.09125
10,3324,16,3172,1,5.22,0.41,0.096562
15,3299,26,3172,2,4.43,0.41,0.105
20,3282,38,3159,1,3.89,0.0,0.116875
25,3280,48,3159,1,3.83,0.0,0.1225
30,3260,62,3159,2,3.2,0.0,0.135468
35,3263,62,3159,3,3.29,0.0,0.135312
40,3304,46,3159,1,4.59,0.0,0.122812
45,3314,31,3159,2,4.91,0.0,0.111093
50,3352,15,3159,1,6.11,0.0,0.098593
55,3364,4,3224,1,6.49,2.06,0.09
60,3364,3,3224,2,6.49,2.06,0.08875
65,3381,1,3159,1,7.03,0.0,0.087656
70,3371,0,3159,2,6.71,0.0,0.086718
75,3384,0,3159,1,7.12,0.0,0.087343
80,3376,0,3159,1,6.87,0.0,0.087187
85,3393,0,3224,1,7.41,2.06,0.087343
90,3383,0,3159,1,7.09,0.0,0.086875
95,3393,0,3159,1,7.41,0.0,0.088281
100,3400,0,3159,1,7.63,0.0,0.087968
