Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3221,9,3055,41,18.9,12.77,0.100625
5,3149,44,2805,3,16.24,3.54,0.134375
10,3038,74,2709,3,12.14,0.0,0.160625
15,2959,101,2709,11,9.23,0.0,0.185625
20,2885,120,2709,13,6.5,0.0,0.20625
25,2819,147,2709,26,4.06,0.0,0.227031
30,2785,166,2709,42,2.81,0.0,0.244062
35,2789,195,2709,44,2.95,0.0,0.270781
40,2844,178,2709,23,4.98,0.0,0.255781
45,2969,137,2709,4,9.6,0.0,0.218906
50,3085,102,2709,1,13.88,0.0,0.188437
55,3160,72,2756,1,16.65,1.73,0.1625
60,3282,29,2927,1,21.15,8.05,0.123437
65,3316,22,3006,1,22.41,10.96,0.116875
70,3339,10,3055,1,23.26,12.77,0.118906
75,3347,7,3060,1,23.55,12.96,0.104687
80,3351,5,2967,1,23.7,9.52,0.102656
85,3350,1,3161,1,23.66,16.69,0.100468
90,3369,0,3161,1,24.36,16.69,0.097343
95,3358,0,3129,1,23.96,15.5,0.101718
100,3371,0,3172,1,24.44,17.09,0.098593
