Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,2056,12,2038,70,1.43,0.54,0.6375
5,2054,16,2038,69,1.33,0.54,0.704531
10,2054,20,2038,68,1.33,0.54,0.798281
15,2055,25,2027,1,1.38,0.0,0.735156
20,2053,35,2038,63,1.28,0.54,0.823281
25,2052,51,2027,1,1.23,0.0,0.907812
30,2056,67,2038,53,1.43,0.54,1.015468
35,2078,53,2038,31,2.52,0.54,0.909531
40,2107,42,2038,8,3.95,0.54,0.8775
45,2132,20,2038,4,5.18,0.54,0.768906
50,2147,9,2038,5,5.92,0.54,0.655156
55,2150,3,2051,1,6.07,1.18,0.625156
60,2153,1,2038,2,6.22,0.54,0.625
65,2164,1,2050,1,6.76,1.13,0.624062
70,2165,0,2068,2,6.81,2.02,0.619375
75,2166,0,2063,1,6.86,1.78,0.581718
80,2174,0,2051,1,7.25,1.18,0.605781
85,2166,0,2108,1,6.86,4.0,0.611718
90,2167,0,2077,1,6.91,2.47,0.63625
95,2174,0,2038,1,7.25,0.54,0.612031
100,2171,0,2045,1,7.1,0.89,0.611093
