Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,1043,2,1035,73,0.77,0.0,0.313437
5,1037,2,1035,79,0.19,0.0,0.307812
10,1039,4,1035,78,0.39,0.0,0.316875
15,1038,6,1035,84,0.29,0.0,0.327031
20,1038,5,1035,79,0.29,0.0,0.325312
25,1039,9,1035,76,0.39,0.0,0.340312
30,1037,9,1035,72,0.19,0.0,0.338125
35,1040,8,1035,67,0.48,0.0,0.341875
40,1043,9,1035,60,0.77,0.0,0.343281
45,1046,5,1035,52,1.06,0.0,0.330312
50,1048,2,1035,43,1.26,0.0,0.335937
55,1048,1,1035,44,1.26,0.0,0.318593
60,1046,0,1035,44,1.06,0.0,0.317031
65,1051,0,1035,32,1.55,0.0,0.31875
70,1050,0,1035,33,1.45,0.0,0.316718
75,1050,0,1035,37,1.45,0.0,0.336406
80,1050,0,1035,29,1.45,0.0,0.32125
85,1056,0,1035,29,2.03,0.0,0.317187
90,1054,0,1035,22,1.84,0.0,0.32
95,1057,0,1035,19,2.13,0.0,0.321562
100,1057,0,1035,26,2.13,0.0,0.322187
