Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,7771,18,7636,36,5.23,3.4,0.129062
5,7648,54,7431,1,3.56,0.62,0.169062
10,7586,71,7431,3,2.72,0.62,0.185781
15,7564,76,7385,2,2.42,0.0,0.19125
20,7496,104,7385,3,1.5,0.0,0.222812
25,7501,113,7385,4,1.57,0.0,0.235781
30,7491,139,7385,5,1.44,0.0,0.265
35,7500,148,7385,8,1.56,0.0,0.277968
40,7583,127,7399,2,2.68,0.19,0.258437
45,7687,111,7418,1,4.09,0.45,0.241406
50,7847,76,7518,1,6.26,1.8,0.206562
55,7942,44,7477,1,7.54,1.25,0.167187
60,8038,30,7586,1,8.84,2.72,0.153281
65,8098,21,7708,2,9.65,4.37,0.142968
70,8185,13,7777,1,10.83,5.31,0.135
75,8186,9,7732,1,10.85,4.7,0.129375
80,8240,4,7705,1,11.58,4.33,0.125
85,8263,5,7884,5,11.89,6.76,0.125781
90,8301,1,7732,1,12.4,4.7,0.122187
95,8397,3,7945,1,13.7,7.58,0.123593
100,8430,2,7880,1,14.15,6.7,0.124687
