Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3390,9,3371,59,1.32,0.75,0.021406
5,3376,22,3346,25,0.9,0.0,0.0225
10,3365,36,3346,47,0.57,0.0,0.025312
15,3357,49,3346,68,0.33,0.0,0.027968
20,3350,49,3346,82,0.12,0.0,0.02875
25,3348,62,3346,92,0.06,0.0,0.029531
30,3347,68,3346,93,0.03,0.0,0.031562
35,3350,76,3346,84,0.12,0.0,0.033125
40,3351,82,3346,77,0.15,0.0,0.033437
45,3355,80,3346,66,0.27,0.0,0.034218
50,3373,78,3346,46,0.81,0.0,0.03375
55,3396,67,3346,18,1.49,0.0,0.03125
60,3414,61,3346,14,2.03,0.0,0.03125
65,3441,69,3346,4,2.84,0.0,0.032812
70,3455,61,3346,7,3.26,0.0,0.030468
75,3478,53,3346,5,3.95,0.0,0.029843
80,3482,43,3346,2,4.06,0.0,0.027343
85,3510,38,3346,2,4.9,0.0,0.027343
90,3532,42,3346,2,5.56,0.0,0.027968
95,3522,37,3346,2,5.26,0.0,0.026875
100,3565,36,3346,1,6.55,0.0,0.027343
