Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3387,8,3336,49,1.93,0.39,0.02125
5,3355,32,3323,11,0.96,0.0,0.026562
10,3340,37,3323,20,0.51,0.0,0.025781
15,3334,45,3323,33,0.33,0.0,0.028281
20,3329,56,3323,52,0.18,0.0,0.029375
25,3327,60,3323,64,0.12,0.0,0.031562
30,3330,67,3323,57,0.21,0.0,0.032968
35,3329,70,3323,67,0.18,0.0,0.032656
40,3332,78,3323,52,0.27,0.0,0.035468
45,3341,90,3323,44,0.54,0.0,0.037656
50,3355,84,3323,22,0.96,0.0,0.036875
55,3387,94,3323,7,1.93,0.0,0.037968
60,3415,67,3323,6,2.77,0.0,0.033906
65,3441,74,3323,1,3.55,0.0,0.035468
70,3476,58,3336,5,4.6,0.39,0.031562
75,3490,55,3336,3,5.03,0.39,0.031875
80,3528,50,3381,3,6.17,1.75,0.031093
85,3547,46,3381,1,6.74,1.75,0.029687
90,3560,29,3371,1,7.13,1.44,0.027031
95,3589,42,3359,1,8.0,1.08,0.028906
100,3607,39,3381,1,8.55,1.75,0.029218
