Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,6868,9,6859,88,0.13,0.0,0.031406
5,6861,17,6859,95,0.03,0.0,0.034375
10,6861,18,6859,92,0.03,0.0,0.035
15,6860,19,6859,97,0.01,0.0,0.0375
20,6859,22,6859,96,0.0,0.0,0.035625
25,6860,39,6859,94,0.01,0.0,0.041875
30,6860,44,6859,95,0.01,0.0,0.04375
35,6863,56,6859,83,0.06,0.0,0.047656
40,6876,64,6859,52,0.25,0.0,0.050312
45,6897,74,6859,20,0.55,0.0,0.053906
50,6932,64,6859,6,1.06,0.0,0.051406
55,6972,61,6859,2,1.65,0.0,0.050937
60,7006,49,6859,3,2.14,0.0,0.0475
65,7048,39,6870,2,2.76,0.16,0.044843
70,7089,30,6859,1,3.35,0.0,0.041875
75,7144,20,6909,1,4.16,0.73,0.039687
80,7171,18,6913,1,4.55,0.79,0.037812
85,7195,18,6913,1,4.9,0.79,0.039843
90,7221,18,6906,1,5.28,0.69,0.039843
95,7267,13,6913,1,5.95,0.79,0.037968
100,7313,12,6913,1,6.62,0.79,0.036406
