Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,2225,6,2160,22,3.01,0.0,0.040625
5,2216,18,2160,34,2.59,0.0,0.045781
10,2201,27,2160,47,1.9,0.0,0.051093
15,2186,42,2160,67,1.2,0.0,0.062656
20,2182,43,2160,69,1.02,0.0,0.074531
25,2171,58,2160,81,0.51,0.0,0.068437
30,2165,69,2160,92,0.23,0.0,0.08125
35,2174,83,2160,77,0.65,0.0,0.078125
40,2178,71,2160,67,0.83,0.0,0.077968
45,2204,76,2160,41,2.04,0.0,0.081718
50,2228,57,2160,18,3.15,0.0,0.07125
55,2258,42,2160,7,4.54,0.0,0.060781
60,2278,25,2160,1,5.46,0.0,0.05625
65,2293,13,2161,2,6.16,0.05,0.053125
70,2299,11,2161,1,6.44,0.05,0.050937
75,2312,5,2182,1,7.04,1.02,0.049687
80,2322,2,2233,1,7.5,3.38,0.044531
85,2320,5,2160,1,7.41,0.0,0.043437
90,2331,1,2233,2,7.92,3.38,0.047968
95,2335,3,2252,2,8.1,4.26,0.049531
100,2343,1,2264,3,8.47,4.81,0.04625
