Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,1866,15,1836,11,15.04,13.19,0.33
5,1867,23,1776,1,15.1,9.49,0.3525
10,1860,30,1776,1,14.67,9.49,0.383281
15,1854,47,1707,1,14.3,5.24,0.417343
20,1842,75,1702,1,13.56,4.93,0.496406
25,1833,90,1723,1,13.01,6.23,0.543125
30,1839,116,1686,1,13.38,3.95,0.623906
35,1852,109,1690,1,14.18,4.19,0.607031
40,1888,57,1690,1,16.4,4.19,0.463906
45,1919,28,1804,1,18.31,11.22,0.380937
50,1939,11,1823,1,19.54,12.39,0.335468
55,1948,5,1805,1,20.1,11.28,0.342031
60,1958,2,1865,1,20.72,14.98,0.310156
65,1963,1,1866,1,21.02,15.04,0.308593
70,1964,0,1876,1,21.09,15.66,0.308437
75,1970,0,1899,1,21.45,17.08,0.306406
80,1975,0,1917,1,21.76,18.19,0.3225
85,1975,0,1922,1,21.76,18.5,0.307343
90,1972,0,1879,1,21.58,15.84,0.307968
95,1979,0,1926,1,22.01,18.74,0.307656
100,1975,0,1925,1,21.76,18.68,0.308281
