Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,6956,7,6939,50,1.41,1.17,0.035625
5,6929,30,6870,3,1.02,0.16,0.043281
10,6904,66,6859,1,0.66,0.0,0.055625
15,6892,78,6859,4,0.48,0.0,0.057187
20,6881,99,6859,16,0.32,0.0,0.065156
25,6878,100,6859,17,0.28,0.0,0.066093
30,6872,104,6859,30,0.19,0.0,0.066875
35,6879,100,6859,24,0.29,0.0,0.065312
40,6888,98,6859,16,0.42,0.0,0.063437
45,6916,81,6859,4,0.83,0.0,0.061718
50,6942,66,6859,1,1.21,0.0,0.057031
55,6981,58,6875,2,1.78,0.23,0.052187
60,7010,48,6859,1,2.2,0.0,0.050937
65,7039,27,6870,1,2.62,0.16,0.045937
70,7088,15,6923,1,3.34,0.93,0.041718
75,7111,15,6875,1,3.67,0.23,0.04
80,7132,9,6878,1,3.98,0.28,0.036093
85,7131,6,6939,9,3.97,1.17,0.036093
90,7156,7,6939,3,4.33,1.17,0.036562
95,7133,7,6939,5,3.99,1.17,0.035625
100,7152,6,6939,1,4.27,1.17,0.036562
