Mutacao,MediaRes,NumMedGer,BestRes,ErroMed,ErroMenor,TempoMed,TempoMenor
0,3420,3,3416,81,0.12,0.0,0.018281
5,3418,8,3416,92,0.06,0.0,0.019531
10,3417,7,3416,98,0.03,0.0,0.02125
15,3416,12,3416,99,0.0,0.0,0.02125
20,3416,9,3416,98,0.0,0.0,0.021093
25,3416,13,3416,100,0.0,0.0,0.02375
30,3416,15,3416,100,0.0,0.0,0.025156
35,3417,20,3416,96,0.03,0.0,0.026562
40,3416,27,3416,96,0.0,0.0,0.026406
45,3419,32,3416,89,0.09,0.0,0.028593
50,3427,36,3416,69,0.32,0.0,0.027812
55,3436,40,3416,47,0.59,0.0,0.024687
60,3452,38,3416,32,1.05,0.0,0.025468
65,3473,22,3416,18,1.67,0.0,0.021718
70,3486,26,3416,13,2.05,0.0,0.022812
75,3497,14,3416,12,2.37,0.0,0.020937
80,3506,8,3416,12,2.63,0.0,0.019687
85,3518,8,3416,12,2.99,0.0,0.020625
90,3535,13,3416,8,3.48,0.0,0.020312
95,3545,9,3416,10,3.78,0.0,0.020312
100,3539,9,3416,6,3.6,0.0,0.019843
